c_name,c_id
"Merrimack Pharmaceuticals, Cambridge MA",19972
Net Communities,19973
Repixl,19974
"The Bank of East Asia, Limited",19975
KPMG China,19976
Singapore University of Social Sciences,19977
Mascot Systems,19978
Complete Solutions,19979
EDS E-Business Group,19980
Fresca Natural Cosmetics,19981
"Workspot, Inc",19982
University Of Pennsyvania,19983
Strategisch Vastgoed,19984
KPN Internedservices,19985
FAARMS,19986
Hazaa,19987
Creative Memories / Glenayre Electronics  (now part of Movius) / SunTrust / PowerCore,19988
Dawn Gartin& Associates,19989
FinancialForce,19990
Multibase WebAustralis Pty Ltd,19991
Huge Lawn - Miracle Apps,19992
Dauphin Products,19993
Calgati Chemical Company,19994
B2B Technologies,19995
Optiwave,19996
BrainLink,19997
OptionDirect,19998
Simple Concepts Consulting,19999
Pixlee,20000
"Sovereign Systems, Inc.",20001
UNIVARIETY,20002
Gemini Solutions Pvt Ltd,20003
Roposo,20004
Alice programming,20005
"Gripwire, Inc.",20006
"Sirqul, Inc.",20007
Fenrir Studios,20008
Chronos Global Academy,20009
Oy Mercantile Ab,20010
Oulun Systema,20011
Onion Project,20012
CADNET,20013
CADPAC,20014
Accent on Keys,20015
AFA Press,20016
Medtrack,20017
Catalytic Software,20018
Ceramicx Ltd.,20019
Entellexi,20020
Mobgets,20021
Skyron Limited,20022
MRM Meteorite,20023
Digital Equipment Corportation,20024
Lucent Technologies Ltd.,20025
Sierra Systems,20026
iFusion,20027
AllWest Insurance Services Ltd.,20028
Island Photographics,20029
Nucleus Creative Entertaiment,20030
BAAS Network,20031
CyberSpacia Pty Ltd,20032
CyberSpacia,20033
Spun,20034
Blue Parrot Software,20035
Nottingham Trent University,20036
Black Swan,20037
REWORK,20038
Grass Roots,20039
eBECS,20040
Tyco International,20041
Promedia,20042
Avenue Right,20043
Sela Group,20044
Bezeq International,20045
Hi-Tech College,20046
NeWay Technologies,20047
Evros Technology Group,20048
ARCANA,20049
Chrysalis Music Group,20050
AIM Proximity,20051
UK Parliament,20052
Cornershop,20053
NabdaCare,20054
"PeopleSoft, Inc.",20055
Perkins Logistics,20056
Dominion Enterprises,20057
PeopleStrategy,20058
TechSeed,20059
Hands on DC,20060
PRO SERV INDUSTRIA MECANICA,20061
MORPHO DO BRASIL S/A,20062
Lochshire Community Homeowners Association,20063
Civil Air Patrol,20064
Gapless,20065
Next New Media Srl,20066
Lemlabs,20067
Mediacorp Pte Ltd,20068
International Olympic Committee,20069
ESPN STAR Sports,20070
Sport Singapore,20071
Sochi 2014 Organizing Committee,20072
LibSys Corporation,20073
Yatra Online Pvt Ltd,20074
Sys Solutions Holdings Ltd.,20075
Interim Managed Staffing,20076
Esterline Technologies Corporation,20077
Canadian Cancer Society,20078
Course Hero,20079
Deloitte Canada,20080
Hope for Children and Youth Development,20081
Falls Little League,20082
Ermanno Scervino,20083
DOLCE&GABBANA S.r.l,20084
Passavinti- Gioforte s.r.l.  Jewellery,20085
Caffeus srl - Nespresso,20086
Nestlé Nespresso SA,20087
Novexco inc.,20088
Idea Prima Srl,20089
Segway Point Firenze,20090
CS Information Systems,20091
Joyent,20092
Robertson & Blums Corporation1,20093
ECENTA,20094
Perx Agency,20095
Vidiator,20096
BlogEngine.NET,20097
Princeton Internet Group,20098
"Six2Studios, LLC",20099
The Sweet Pea Bakery & Catering,20100
TACT (Trendsetterz),20101
Cloudgarage.in,20102
Embee Software Pvt. Ltd.,20103
Hexagon IT Oy,20104
Motion Avenue International,20105
IBM India,20106
PT Plus,20107
Brain Injury Association of Ohio,20108
Student Union of Helsinki University of Technology (TKY),20109
"Trion Pharma, Munich",20110
Aass Bryggeri,20111
Outsource Partners International,20112
Pacific Adventist University,20113
Papua New Guinea Institute of Directors,20114
Sonoma Adventist College,20115
Fulton College - A University College,20116
blucloud - Part of the VTS IT Group,20117
PI Engineering,20118
BSolutions.com,20119
Microsoft Global Services India,20120
EdgeVerve,20121
Marketing Eye : Sydney | Melbourne | Brisbane | Atlanta | Dallas | New York | Rotterdam,20122
Vodafone Hutchinson Australia,20123
Gaastra International Sportswear,20124
UnionChip Technology,20125
Elcoteq,20126
"JRL Enterprises, Inc.",20127
FanRocket,20128
Terra Incognita Productions,20129
"VCEL, Inc",20130
Exprivia,20131
PGA Europro and European Challenge Tour,20132
Orbit Equipments Pvt. Ltd.,20133
Bizongo,20134
MIT Computer Science and Artificial Intelligence Laboratory (CSAIL),20135
Wintersun Technologies LLC,20136
Icertis,20137
"Lexpertise S.A., Switzerland",20138
"Sharp Laboratories of Europe, Oxford, UK",20139
European Union Translation Centre,20140
LexiQuest,20141
Clinithink,20142
ZSL Inc,20143
Migration Institute of Australia,20144
Musgrave,20145
Magnet Networks,20146
Combined Insurance,20147
"RealPage, Inc.",20148
Marketwired,20149
Saggio Computer Co (S) Pte Ltd,20150
Commerce Exchange Pte Ltd,20151
Microsoft Singapore Pte Ltd,20152
Tecsi,20153
Eugen Systems,20154
Monte Cristo Multimédia,20155
UBM Medica France,20156
VIDAL Group,20157
Cloudenza,20158
OCTO Technology,20159
DUBAI HOLDINGS,20160
The Accessory Corp,20161
John Keells Computer Services Pvt. Ltd.,20162
John Keells Holdings PLC,20163
HEMAS HOLDINGS PLC,20164
Hatton National Bank PLC,20165
London Stock Exchange Group (LSEG),20166
Federal State Unitary Enterprise West Siberian Research Institute of Geology and Geophysics,20167
"GazPromPurInvest, Society with limited liability",20168
Society with limited liability KogalymNIPIneft (Lukoil Group),20169
Gazprom Geologorazvedka (Exploration company in Gazprom),20170
"AziMyth, LLC",20171
"TriSciences, LLC",20172
Drexel University,20173
f8 Photographers,20174
TÜV Rheinland España,20175
SEVEN PRINCIPLES AG,20176
Telitec Systems,20177
"Acclaim Studios, SLC",20178
Kodiak Interactive,20179
Indie Built Games - Take Two Interactive,20180
"Ebara International Corporation, Cryodynamics Division",20181
Trade Indemnity Plc,20182
O2 Networks,20183
Salford City College,20184
Helloworld Travel Limited,20185
Ferntree Computer Corporation,20186
One World International School,20187
Compunnel Software Group,20188
BusinessRx,20189
Full Spectrum Telecommunications,20190
"St. Louis Community College ? Center for Business, Industry & Labor (CBIL)",20191
Internet2,20192
Morrison & Foerster,20193
O'Brien-Kreitzberg,20194
Fusion Systems Group,20195
Real Media Group - a division of 24/7 Media Inc.,20196
Create Studios,20197
The Media Store,20198
Globix Corporation,20199
Sino-German (Beijing) Investment Company,20200
Springy,20201
CareerTrackers Indigenous Internship Program,20202
iLLGaming,20203
Print Kitchen Pty Ltd.,20204
faculty of Engineering at Cairo University,20205
Arab Reform Initiative,20206
ICube Laboratory - University of Strasbourg,20207
Made In Egypt (MIE),20208
Silverbrook Research,20209
Hawaiian Telcom,20210
LDK-ECO,20211
PG Kamarinos Consulting Engineers,20212
"Outside Software Inc., Bucharest",20213
SOFTWIN,20214
Suomen tulli  Finnish Customs,20215
Affecto,20216
SouthWing,20217
Hynesite,20218
Netlogon Technologies Inc,20219
Teched 2007,20220
CommInsure,20221
Open University of Sri Lanka,20222
Impsat Fiber Networks,20223
Clarin Global - CMD,20224
Grupo Telecom,20225
CLAXSON,20226
Quay West apartments,20227
Regethermic,20228
Ecco Shoes Australia,20229
International Student Minor Youth Care,20230
CCIF,20231
Pearson Education France,20232
MCNEXT Groupe change de nom et devient Infeeny en 2017 !,20233
AZEO,20234
Sword Group,20235
VIPER Inc,20236
Bombe,20237
"Optimum Solutions (S) Pte Ltd, Singapore",20238
Bell Communications Research,20239
City Wide Building Maintenance,20240
Oman Air,20241
Middle East College of Information Technology,20242
bank muscat,20243
Al Habib & Co LLC,20244
Information Technology Authority - Oman,20245
BankDhofar,20246
"Ministry of Finance, Colombia",20247
Compensar,20248
Zerofractal,20249
Studiocom,20250
VARROC,20251
Ora Inc,20252
Norconsult AS,20253
Norconsult Danmark,20254
Soonr,20255
Power Business Systems,20256
Star Accounting Solutions,20257
The RDA Group,20258
Netfira,20259
Wolters Kluwer Australia,20260
Cincom Systems,20261
Nationale-Nederlanden,20262
iPlace Soluções Ltda.,20263
Roll Lift,20264
Dedalus Prime,20265
ECS United Kingdom,20266
DLL,20267
Titan ICT Consultants,20268
Moscow Stock Exchange,20269
Paritet,20270
OPTiMA,20271
Radix Software,20272
OpenRice.com,20273
Harvard Business School,20274
Sandhurst Marketing,20275
Wang,20276
Oracle Coproration,20277
Artwork Evolution,20278
e-Go Messaging Ltd,20279
Pine Rivers Shire Council,20280
Department of Public Works,20281
Aurizon,20282
RSL Queensland,20283
Alfa Romeo,20284
L.J. Hooker,20285
The Big Paddle Company,20286
Central Coast Business Mentor Services Inc,20287
Business Ink,20288
BeCause Advisory,20289
Elixir International (Macau) - Subsidiary of Melco International Development,20290
NEC Labs China,20291
3D Networks,20292
Mikkelin Luistelijat ry,20293
Helsingin Sanomat,20294
Rovio Entertainment Ltd.,20295
"Finnish American Chamber of Commerce, Florida Chapter",20296
Honorary Consulate of Finland,20297
Jetset Travelworld Group,20298
DocEtis,20299
ELCA Informatique SA / ELCA Informatik AG,20300
Commdel Consulting Services Private Limited.,20301
Vichara Technologies,20302
University of Ulster,20303
Volunteer,20304
DataSift,20305
Microsoft Operatons Pte Ltd,20306
Microsoft (China) Co. Ltd,20307
Enriched & Empowered You,20308
"First Data, Asia Pacific",20309
Eagle Datamation International (EDI),20310
GetUp,20311
Kinesis Australia,20312
M3 Technology,20313
Melding Technology LLC,20314
Advantage Resourcing - Technical Staffing,20315
Holmenkollen Tennisklubb,20316
Fix Telecom,20317
APELAND,20318
Midweek Media,20319
Norwegian Media Ventures (NMV),20320
Plapre,20321
Genuin,20322
Nordiske Medier A/S-old,20323
Northstar Systems International,20324
Pareto Platform,20325
Polaris Software Labs India,20326
GE Capital (erstwhile GE Money),20327
Entex Inc,20328
TLC - Teresa Lewandowski Consulting,20329
WMSI,20330
Edmondson Consulting Services,20331
AP Gas & Electric LLC,20332
The Scooter Store,20333
Tribune Media,20334
BlueGranite,20335
Double Line Partners,20336
oberon software,20337
Harlequin,20338
Palisade Corporation,20339
Neller Ltd. Pty,20340
"Computer Enlightenment, Incorporated",20341
OpTeamaSoft,20342
Interleaf,20343
iConverse,20344
TPG,20345
Abacus Distribution System Pte Ltd.,20346
IITC Sdn. Bhd.,20347
Askida,20348
"Pantheon Co., LTD",20349
Talon Entertainment Group,20350
Trintech,20351
Cloudify Technologies,20352
Equant,20353
MTN Business,20354
Kartaca,20355
Cimri,20356
COMPAREX USA,20357
TRT,20358
Kuzey Energy,20359
"Brightmail, Inc.",20360
"SenseIQ, Inc",20361
Audio&Cinema Art,20362
Adriatic.hr,20363
Microsoft Innovation Center,20364
StratusNAV,20365
InfoCumulus,20366
ITSP Groep,20367
Interoute,20368
Nero Consulting,20369
Robin8,20370
BANCO LATINOAMERICANA,20371
Sitechnology,20372
Health Intelligence,20373
Virtigo Ltd,20374
Environment Agency,20375
RealServe IT,20376
Lufthansa Technik,20377
SIZOO - Fatec Carapicuiba,20378
Tabatini,20379
Ideal Work,20380
ST Solutions Pvt Ltd,20381
Anne Street Partners Financial Services Pty Ltd,20382
Entirenet,20383
"New World Systems, (now Tyler Technologies",20384
PIXO Group,20385
MaritzCX,20386
EXL,20387
Transys Technologies,20388
Evertest,20389
ROCKWOOL Group,20390
LEO Pharma,20391
EL Camino Resources,20392
CISCO SYSTEMS CAPITAL CORPORATION,20393
the Decision Systems Laboratory (DSL) at UOW,20394
Rulingia.com,20395
Vitro Corporation,20396
Flybits,20397
SixthMonkey,20398
Zap In,20399
Kremer & Company,20400
esavio,20401
INFO1,20402
Direct Source Global Purchasing,20403
Freelock Computing,20404
Medco Health Solutions,20405
Realogy Holdings Corp.,20406
Penrose Community Hospital,20407
Perkin Elmer,20408
Convergent Technologies Inc,20409
U.S. Army,20410
Kiddy Kampus,20411
Lafayette Public Education Fund,20412
Dairyland Healthcare Solutions,20413
Sprint Canada,20414
Citi Technology Services,20415
V2 Solutions,20416
Quadrox,20417
Golf Zona d.o.o.,20418
Oktel - optimizirane telekomunikacije d.o.o.,20419
COTRUGLI Business School,20420
2B Group,20421
Falko Standard,20422
Adler Modemärkte GmbH,20423
Parkable,20424
KPNQwest NV (KQIPQ),20425
BaseN,20426
eXfile AS,20427
Amen.fr,20428
Wiley-Blackwell,20429
Coriolis Group Books,20430
Media Terra,20431
Medialive,20432
Timely Rewards,20433
Yapta,20434
Microsoft Research (via Collabera),20435
American Red Cross,20436
The AK Group and HMCooney Consulting,20437
Klout,20438
FOR.MA.PRO,20439
Mediametrie,20440
"LONDON HELPONLINE, ALLEGRA STRATEGIES, IPSOS MORI",20441
Aegis Media,20442
Hilton,20443
Novotel hotels,20444
Modis,20445
EXPANSYS,20446
Blue Sky Research,20447
Let's Woosh,20448
Aeria Games GmbH,20449
Eventbrite,20450
"Famous Industries, Inc.",20451
Schweizer Kobras,20452
Noerr LLP,20453
"Office of Senator Arthur Sinodinos AO, Assistant Treasurer",20454
Lend2Fund + Cameron Paterson,20455
40K Group,20456
Zhik Pty Ltd,20457
Universidad Rey Juan Carlos,20458
Holland America Line,20459
Hanjin Shipping,20460
Infina LLC,20461
Mercadolibre.com,20462
Empresa Virtual,20463
WebsPlanet,20464
MetroCarrier,20465
Solución Factible Consultores,20466
SNDA,20467
ParaQuad NSW,20468
Fujitsu (Ireland),20469
Trinity Grammar School,20470
Code Rangers,20471
fhios,20472
Foviance,20473
TH_NK,20474
WAE: a Globant company,20475
UK Home Office,20476
Valuation Office Agency,20477
AST Computer,20478
Emirates National Bank of Dubai ,20479
RenovoRx,20480
Digital Equip Corp,20481
"Prime Engineering & Architecture, Inc.",20482
"Bally Gaming and Systems, Inc",20483
Anchor Gaming,20484
Mikohn Corporation,20485
Recreativos Franco,20486
Neon Chalk Inc.,20487
GamePlaySport,20488
XSeed MENA,20489
Regional Media Group,20490
Yell Limited,20491
BAP Global Solutions,20492
KAV,20493
IBC (Integrated Business Corporation),20494
Dimensions,20495
"Chanticleer Holdings, Inc.",20496
The Unit Co,20497
"Walt Disney Feature Animation, Burbank",20498
Disney Feature Animation Florida,20499
LAIKA Studios,20500
TNBT,20501
Cerebos,20502
Farnell element14,20503
FWD Insurance,20504
Kuwo Music,20505
United Way,20506
"Holistic Strategies, Inc.",20507
AJC Media Solutions,20508
Findly,20509
Publishers Weekly,20510
Omnicom Media Group,20511
Align2Action Consulting Group,20512
Mack Institute for Innovation Management,20513
Tranmit PLC,20514
GMAC-RFC,20515
Freshfields Bruckhaus Deringer,20516
Trafigura,20517
Red Stack Technology Group,20518
OA Systems,20519
First Sino Bank,20520
Lombard Risk,20521
RBC Investor & Treasury Services,20522
Toll Group,20523
University of Maryland Baltimore County,20524
AXEL HOTELS,20525
Special Events Design,20526
IKKS,20527
SANDRO,20528
"SMCP - Sandro, Maje, Claudie Pierlot",20529
National Institute of Smart Government,20530
CorpU,20531
Applied Educational Systems,20532
QEnergy Limited Australia,20533
Computerized Processes Unlimited,20534
Lasting Technologies,20535
INTERGRAPH SG&I RUSSIA GmbH,20536
Russian & German Energy Agency `RUDEA`,20537
Applied Genometrix,20538
Yogurt Technologies,20539
SigmaRD,20540
Anaheim Angels Baseball club,20541
Dave & Buster's Inc.,20542
The Corporate Event Team,20543
RM SEAFOOD-MANDALAY BAY HOTEL & CASINO,20544
FyrSoft,20545
Bardot Pty Ltd,20546
John Deere,20547
BlackLocus,20548
"Toyota InfoTechnology Center, U.S.A., INC.",20549
Webasto Group,20550
BDO Bahrain,20551
Systematics Ltd. Solutions at work.,20552
Bay Networks / Nortel,20553
Alteon WebSystems,20554
Telsoft/Telekom Malaysia,20555
23TouchPoints,20556
Suncadia Resort,20557
DLG Group,20558
NatWest,20559
JacobsRimell,20560
We Wear Many Hats Ltd.,20561
Symplectic,20562
Digital Moneybox,20563
Adacel,20564
Xceed Software,20565
Laurus,20566
"Senior Consultant, Independant",20567
Synaxis Consulting,20568
Ulan-Ude Cellular Network,20569
1C,20570
Emerald Solutions,20571
Altura Systems,20572
Team Venti,20573
Synergy Computing,20574
Genware Computer Systems,20575
JAM Solutions LLC,20576
EBPearls Pty Ltd,20577
University of Nevada-Las Vegas,20578
BNI Global,20579
Just Press Play,20580
Allegis Group Services,20581
"Continental Drift, LLC",20582
Wargaming America,20583
Webhelp Nederland,20584
Katzenbach Partners LLC,20585
Intellitoys,20586
SkillSlate,20587
Founder Collective,20588
University of Buenos Aires,20589
CESSI - Cámara de Empresas de Software y Servicios Informáticos de Argentina,20590
Infineon Technologies Asia Pacific Pte Ltd,20591
Rishabh Software,20592
Solverlabs,20593
SOS Online Backup,20594
Lowes,20595
PetSmart,20596
"Partners, London",20597
"Hudson Recruitment, Sydney",20598
Aristotle,20599
InfoChoice,20600
ReachLocal Australia & New Zealand,20601
"Buhler (India) Ltd.,",20602
UUM Malaysia,20603
Generali,20604
Expara,20605
AGIS - A Downer Company,20606
Altruist Technologies Pvt. Ltd.,20607
National Science Foundation (NSF),20608
Kawasaki Robotics,20609
ComTech,20610
Nimbal,20611
Applause Digital,20612
SMPC,20613
The Plus Ones,20614
Alt Media Group,20615
Universal Magazines,20616
My Child Magazine,20617
nextmedia Pty Ltd,20618
OmniAlert,20619
HEB,20620
New Horizons Learning Group,20621
Domayne,20622
Snapfish,20623
Nayamode,20624
USC Consulting Group,20625
Democracy Council California,20626
Unico Properties LLC,20627
"IBM Growth Markets Region (Asia Pacific, Latin America, Central Eastern Europe, Middle East Africa)",20628
The Jacky Winter Group,20629
PDA,20630
