m_urn,beauty,beauty_female,beauty_male,blur,blur_gaussian,blur_motion,face_quality,smile,glass,head_pitch,head_roll,head_yaw,mouth_close,mouth_open,mouth_mask,mouth_other,skin_acne,skin_dark_circle,skin_health,skin_stain
urn:li:member:15463564,50.981,59.51,50.981,1.428,1.428,1.428,80.618,9.622,None,4.911384,-5.8640847,9.580893,100.0,0.0,0.0,0.0,1.347,2.191,63.852,4.286
urn:li:member:14026905,66.089,74.084,66.089,0.285,0.285,0.285,93.987,98.348,None,1.0556961,-1.5483923,1.6660051,0.0,100.0,0.0,0.0,1.089,1.946,3.354,37.666
urn:li:member:23271069,61.266,63.107,61.266,0.195,0.195,0.195,89.119,19.522,Normal,-4.3393755,-4.8194046,5.9855084,99.919,0.081,0.0,0.0,0.529,6.976,38.276,3.177
urn:li:member:25387868,75.771,82.845,75.771,3.119,3.119,3.119,41.038,63.81,None,-10.360376,5.6878486,-15.754056,0.013,99.451,0.0,0.535,0.728,1.541,19.864,5.195
urn:li:member:117760862,43.28,41.374,43.28,29.753,29.753,29.753,49.831,87.149,None,9.604902,-12.797227,7.68827,0.0,100.0,0.0,0.0,1.008,2.639,15.405,9.58
urn:li:member:573419,59.721,71.352,59.721,0.034,0.034,0.034,78.729,80.187,None,6.332591,3.502347,-10.123618,20.205,79.794,0.0,0.0,0.713,4.597,1.547,14.333
urn:li:member:578021,78.911,83.395,78.911,0.064,0.064,0.064,91.867,89.373,None,7.5586143,-4.8570695,2.1521242,99.969,0.029,0.0,0.002,0.319,5.704,3.899,12.465
urn:li:member:24262949,52.205,52.205,49.016,9.255,9.255,9.255,90.143,99.662,None,5.9877243,6.108661,-0.9772865,0.0,100.0,0.0,0.0,19.881,7.948,2.455,35.628
urn:li:member:3533610,44.46,51.512,44.46,1.248,1.248,1.248,89.176,16.653,Normal,4.0103683,5.7471375,-5.748083,0.0,100.0,0.0,0.0,0.984,4.908,2.486,1.469
urn:li:member:2803340,49.365,53.588,49.365,90.982,90.982,90.982,0.006,0.999,None,-4.688722,-6.400142,12.041441,97.686,0.0,0.0,2.314,2.492,8.776,2.701,6.719
urn:li:member:580328576,71.622,71.622,65.846,3.819,3.819,3.819,57.995,61.815,None,10.984485,-1.9338677,12.857101,100.0,0.0,0.0,0.0,49.933,40.151,2.375,70.803
urn:li:member:64207192,78.638,78.638,78.084,0.506,0.506,0.506,91.89,55.792,None,8.598967,3.6702883,-1.290291,100.0,0.0,0.0,0.0,14.839,4.95,10.623,17.966
urn:li:member:39780273,67.331,67.694,67.331,0.361,0.361,0.361,65.765,88.457,None,0.6645236,1.3974216,13.803911,0.0,100.0,0.0,0.0,12.024,3.653,0.806,5.049
urn:li:member:117698081,65.095,68.263,65.095,0.315,0.315,0.315,90.842,22.94,None,0.7225153,-5.491582,5.505078,89.435,0.042,0.002,10.521,1.088,16.315,59.986,0.628
urn:li:member:20654121,62.243,58.49,62.243,77.6,77.6,77.6,0.006,35.167,None,7.548502,-4.2965064,3.6098967,99.999,0.001,0.0,0.0,7.169,22.831,1.269,5.304
urn:li:member:78336869,39.534,43.488,39.534,0.818,0.818,0.818,88.99,22.341,None,5.886299,10.289539,-5.4167895,100.0,0.0,0.0,0.0,28.812,10.673,0.256,59.523
urn:li:member:139823166,54.787,54.185,54.787,99.262,99.262,99.262,0.006,39.935,None,4.981303,15.869289,-45.31721,2.408,97.391,0.009,0.192,0.161,6.364,29.728,0.339
urn:li:member:82226613,45.598,46.508,45.598,99.985,99.985,99.985,0.006,23.676,None,0.105909765,2.2909715,-6.6063647,99.998,0.002,0.0,0.0,3.527,5.641,29.278,1.665
urn:li:member:37347791,52.948,62.993,52.948,0.372,0.372,0.372,93.403,61.846,Normal,6.5098295,-1.3498245,-0.21579897,95.825,0.468,0.0,3.706,28.647,8.277,3.068,10.931
urn:li:member:221818213,71.889,70.265,71.889,0.331,0.331,0.331,85.126,15.926,Normal,11.448222,-4.080232,5.5580416,99.975,0.025,0.0,0.0,3.196,72.16,2.986,2.683
urn:li:member:1255950,81.462,89.339,81.462,1.158,1.158,1.158,85.06,94.016,None,6.036247,4.846256,-7.5922737,0.0,99.965,0.0,0.035,76.602,59.268,1.794,47.539
urn:li:member:16085330,64.088,67.849,64.088,31.824,31.824,31.824,68.504,94.397,None,3.9058506,-2.1381097,-1.218668,0.044,99.956,0.0,0.0,10.82,1.649,8.789,10.653
urn:li:member:9472736,46.082,48.478,46.082,3.76,3.76,3.76,92.52,9.651,Dark,-1.2116148,-3.6701577,2.4444044,99.942,0.055,0.0,0.003,76.773,9.51,0.048,54.575
urn:li:member:6255229,45.214,54.891,45.214,1.108,1.108,1.108,87.724,22.75,None,5.8929167,-0.88605803,-6.1934047,100.0,0.0,0.0,0.0,41.55,1.827,1.272,73.424
urn:li:member:18513554,55.813,51.124,55.813,43.048,43.048,43.048,29.31,92.635,None,6.7690425,-4.340481,1.3407815,90.547,9.159,0.225,0.069,2.154,3.025,3.326,15.292
urn:li:member:9625404,57.765,61.915,57.765,0.325,0.325,0.325,85.045,80.468,None,6.1678915,-4.125369,7.7554374,93.215,6.785,0.0,0.0,2.297,11.338,5.941,7.754
urn:li:member:69415505,63.545,63.545,60.356,0.635,0.635,0.635,8.457,85.207,None,2.0202615,-1.6551275,22.078203,100.0,0.0,0.0,0.0,2.536,5.751,75.842,2.903
urn:li:member:712321,76.91,78.582,76.91,0.357,0.357,0.357,87.241,87.266,None,4.628872,-9.181106,7.0449033,0.002,99.996,0.0,0.002,9.575,22.026,4.84,10.11
urn:li:member:295656963,64.237,64.237,58.346,97.82,97.82,97.82,0.006,92.974,None,4.1208444,6.426682,4.865035,99.992,0.002,0.0,0.006,15.959,5.588,32.021,3.244
urn:li:member:14370236,51.106,50.757,51.106,1.402,1.402,1.402,93.526,24.005,Normal,1.4500765,4.1039853,1.8587276,0.001,99.259,0.0,0.74,2.655,7.642,8.0,20.55
urn:li:member:246487445,56.231,53.364,56.231,0.362,0.362,0.362,93.181,78.8,None,-7.247468,-0.4775903,0.15462865,0.001,99.988,0.0,0.011,7.103,1.636,5.834,82.258
urn:li:member:52465496,55.614,51.668,55.614,3.69,3.69,3.69,87.954,83.583,Normal,-0.44704783,-1.6817768,-6.6841536,0.003,99.997,0.0,0.0,1.41,3.027,20.745,12.13
urn:li:member:114644182,52.073,54.095,52.073,0.739,0.739,0.739,91.936,74.885,Normal,-2.456562,0.66357404,3.910044,99.936,0.056,0.0,0.008,36.718,19.857,1.15,37.43
urn:li:member:15972170,39.416,53.929,39.416,58.033,58.033,58.033,0.006,82.518,None,7.08407,0.43021584,1.4004629,4.291,94.667,0.094,0.949,2.861,11.283,10.077,18.633
urn:li:member:3953565,70.353,74.472,70.353,10.208,10.208,10.208,31.207,81.974,None,7.7830105,26.599194,-16.797066,57.657,42.268,0.0,0.076,17.252,14.601,2.059,3.229
urn:li:member:12761833,51.232,52.242,51.232,20.881,20.881,20.881,57.904,99.507,None,5.8738794,-15.8963585,10.461116,0.0,100.0,0.0,0.0,3.998,90.837,0.786,8.54
urn:li:member:197195465,38.314,43.09,38.314,0.755,0.755,0.755,82.666,92.197,None,2.8515985,-18.099722,9.40795,0.914,0.007,1.882,97.196,69.739,4.489,1.249,42.316
urn:li:member:45906307,66.792,66.792,69.099,1.137,1.137,1.137,92.774,97.654,None,-0.14798458,7.8360486,-3.3886867,0.005,99.994,0.0,0.001,3.149,2.942,39.171,9.116
urn:li:member:91015012,50.401,61.555,50.401,0.357,0.357,0.357,52.183,80.172,None,-0.751909,-9.469829,15.807572,0.0,100.0,0.0,0.0,24.974,3.916,3.474,67.038
urn:li:member:25645336,79.772,79.772,76.545,0.287,0.287,0.287,93.155,98.414,None,4.7522416,2.493328,1.645507,0.0,100.0,0.0,0.0,1.823,2.707,49.495,19.324
urn:li:member:115053831,36.246,40.749,36.246,1.226,1.226,1.226,88.578,69.226,Normal,-5.6036706,-6.0926437,5.6906743,0.073,99.927,0.0,0.0,6.209,26.523,0.53,82.177
urn:li:member:43782109,37.385,40.657,37.385,91.196,91.196,91.196,0.006,12.33,Normal,-5.4971814,-3.2040572,3.9796536,10.879,89.12,0.0,0.0,4.383,59.588,5.009,2.798
urn:li:member:220168593,72.245,72.245,71.01,0.265,0.265,0.265,81.394,67.741,None,4.941854,10.982809,-9.540105,100.0,0.0,0.0,0.0,2.671,4.64,57.46,17.443
urn:li:member:6795188,74.737,80.291,74.737,0.351,0.351,0.351,92.173,99.693,None,0.45524493,2.8389103,-4.283253,0.022,99.978,0.0,0.0,6.208,21.297,18.015,10.467
urn:li:member:30569347,44.611,44.611,36.871,0.366,0.366,0.366,91.728,96.704,None,1.3583939,0.057230152,4.5349193,0.0,100.0,0.0,0.0,71.306,40.722,0.176,84.824
urn:li:member:149308418,33.28,36.1,33.28,1.021,1.021,1.021,86.712,42.307,None,-7.0545053,3.3343387,-6.4332275,0.721,0.015,0.021,99.244,0.581,0.69,0.308,44.803
urn:li:member:68715422,67.956,69.056,67.956,0.361,0.361,0.361,91.992,79.611,Normal,6.215306,0.8151118,2.575041,0.0,100.0,0.0,0.0,79.617,8.52,1.904,73.607
urn:li:member:12870211,61.159,61.435,61.159,1.545,1.545,1.545,92.695,24.215,None,6.9097276,-0.23850016,-0.67021394,98.396,1.602,0.0,0.002,0.867,5.583,23.233,1.795
urn:li:member:6652049,62.712,69.941,62.712,2.73,2.73,2.73,90.344,93.11,None,6.826257,-2.4181738,-3.2539737,0.0,100.0,0.0,0.0,10.618,0.754,14.963,34.456
urn:li:member:3209571,56.075,59.932,56.075,7.091,7.091,7.091,91.054,45.372,None,-4.204754,-3.0712695,1.8097782,99.826,0.001,0.0,0.173,2.577,2.477,3.574,20.848
urn:li:member:39593120,36.261,35.799,36.261,0.807,0.807,0.807,86.789,91.948,Normal,-4.8678355,9.312034,7.1214175,97.974,0.0,0.627,1.399,10.514,2.591,0.341,94.163
urn:li:member:68292948,63.812,63.812,58.495,0.391,0.391,0.391,83.817,97.989,None,6.596037,-1.4010891,8.16803,0.019,99.979,0.0,0.002,9.19,4.159,30.879,5.275
urn:li:member:51278469,66.634,68.956,66.634,0.21,0.21,0.21,84.347,40.397,None,4.72149,-2.0924916,8.471073,99.996,0.0,0.0,0.004,6.944,4.249,11.807,2.908
urn:li:member:29791562,57.891,52.054,57.891,0.074,0.074,0.074,41.092,86.505,Normal,4.074131,-7.23448,16.969728,0.0,100.0,0.0,0.0,18.083,3.157,15.585,5.388
urn:li:member:25315672,65.369,63.029,65.369,0.033,0.033,0.033,3.294,12.3,None,-4.022605,-8.566303,23.831474,0.186,96.643,3.149,0.022,33.317,2.763,0.797,70.628
urn:li:member:23090813,64.68,75.263,64.68,17.226,17.226,17.226,84.22,3.772,None,7.694033,0.55092174,1.2875794,100.0,0.0,0.0,0.0,8.531,4.924,11.242,0.177
urn:li:member:331946096,67.484,72.597,67.484,0.414,0.414,0.414,92.76,94.381,Normal,1.5944581,2.1675189,-3.2940295,5.447,48.917,0.0,45.636,4.899,4.035,6.391,20.513
urn:li:member:3512082,42.174,45.649,42.174,0.334,0.334,0.334,94.129,39.702,Normal,-0.4748954,1.5065384,1.5661623,99.983,0.015,0.001,0.001,42.865,8.446,4.332,96.818
urn:li:member:46802786,48.97,48.97,48.216,8.919,8.919,8.919,73.73,70.633,Normal,-0.3816018,8.089068,-10.772897,0.0,100.0,0.0,0.0,8.121,9.287,1.462,19.461
urn:li:member:13077817,76.191,76.191,71.181,0.855,0.855,0.855,89.669,98.375,None,6.5288615,2.2990906,4.635244,0.0,100.0,0.0,0.0,0.482,1.156,52.66,10.576
urn:li:member:35627039,58.171,58.171,51.258,95.715,95.715,95.715,0.006,76.659,None,0.35110244,-14.72347,12.278315,0.08,99.92,0.0,0.0,0.472,77.721,1.531,3.028
urn:li:member:18729457,47.398,54.137,47.398,0.14,0.14,0.14,62.771,98.491,None,18.91204,4.599416,-8.423128,75.089,0.0,0.0,24.911,80.397,50.708,2.413,64.868
urn:li:member:78450397,75.143,75.143,64.752,0.362,0.362,0.362,77.946,77.535,None,8.00102,-16.86152,9.865504,0.009,99.991,0.0,0.0,79.179,4.662,12.739,40.146
urn:li:member:6376927,72.421,78.747,72.421,16.093,16.093,16.093,80.514,91.4,None,4.7896905,-2.549033,5.493998,0.016,99.982,0.003,0.0,15.02,12.777,7.006,10.105
urn:li:member:1443271,47.455,48.231,47.455,0.07,0.07,0.07,93.694,45.769,None,-1.6435295,-6.54548,2.0665998,19.023,52.4,0.004,28.573,1.428,4.589,17.749,0.887
urn:li:member:11319424,55.416,55.416,51.716,0.526,0.526,0.526,0.006,57.584,None,-1.782676,37.16771,-30.307276,0.005,99.986,0.0,0.01,1.488,1.159,4.121,17.758
urn:li:member:76172247,53.551,58.259,53.551,0.39,0.39,0.39,92.49,65.905,None,8.382019,3.7351444,-0.5666803,99.961,0.003,0.0,0.037,9.971,0.789,1.176,41.82
urn:li:member:81311687,63.988,65.596,63.988,0.347,0.347,0.347,43.779,60.909,None,-9.677008,-3.9829419,15.809152,99.695,0.0,0.0,0.305,7.127,4.231,5.471,18.533
urn:li:member:17253693,40.478,39.245,40.478,64.169,64.169,64.169,0.006,89.46,None,-6.800376,2.4130976,-10.448621,0.029,99.969,0.0,0.002,10.986,7.97,0.669,5.462
urn:li:member:232989764,70.442,70.726,70.442,0.128,0.128,0.128,63.959,96.65,Normal,15.3534,-12.660198,10.613349,3.508,0.44,95.386,0.665,0.512,3.591,26.89,6.47
urn:li:member:54882810,63.121,63.121,60.591,1.129,1.129,1.129,91.769,2.927,None,3.1627505,-29.691317,-3.7494059,100.0,0.0,0.0,0.0,2.894,5.429,69.309,8.397
urn:li:member:81944926,42.599,54.616,42.599,0.355,0.355,0.355,60.637,65.406,None,4.789394,-2.647525,14.159167,0.002,99.998,0.0,0.0,0.086,1.569,16.934,1.132
urn:li:member:26303297,58.852,58.852,60.136,3.902,3.902,3.902,87.465,87.259,None,4.638385,-11.258554,5.9616256,0.0,100.0,0.0,0.0,14.789,2.292,3.499,61.292
urn:li:member:74891615,49.099,54.267,49.099,99.489,99.489,99.489,0.006,54.421,None,10.217917,-11.179381,7.557019,0.05,99.95,0.0,0.0,89.994,29.373,0.225,88.064
urn:li:member:4434880,58.647,55.687,58.647,0.767,0.767,0.767,85.564,4.363,Normal,4.6167173,-0.74035704,7.8223763,100.0,0.0,0.0,0.0,6.047,43.655,0.239,74.705
urn:li:member:2555963,41.583,52.159,41.583,2.415,2.415,2.415,85.52,93.126,None,6.323427,-0.5391319,-6.9666023,0.0,100.0,0.0,0.0,77.499,9.099,0.68,88.69
urn:li:member:3909605,53.148,53.148,58.904,0.37,0.37,0.37,82.467,94.362,None,5.836402,-7.5493655,8.921642,22.934,77.066,0.0,0.0,7.453,16.693,1.796,50.973
urn:li:member:2892115,49.616,52.174,49.616,0.035,0.035,0.035,88.454,59.629,Normal,12.206705,-8.974244,-2.7303007,0.0,100.0,0.0,0.0,61.609,4.111,0.295,85.776
urn:li:member:15441716,50.647,48.173,50.647,0.883,0.883,0.883,91.555,35.353,None,4.388924,-0.65442675,-3.653322,100.0,0.0,0.0,0.0,2.317,1.822,4.433,8.524
urn:li:member:92151633,82.839,82.839,78.017,0.673,0.673,0.673,0.006,12.837,None,-0.12435383,-2.3081138,40.72158,0.0,0.0,0.0,100.0,21.26,4.37,10.475,31.486
urn:li:member:23172336,53.108,55.346,53.108,0.288,0.288,0.288,0.006,70.529,None,-5.42139,5.368469,29.303041,85.574,0.008,0.051,14.368,30.574,30.336,1.498,44.642
urn:li:member:13134084,55.861,59.866,55.861,0.375,0.375,0.375,83.23,94.003,Dark,4.8109546,-2.1424465,8.872559,1.033,98.962,0.0,0.004,13.539,3.814,0.647,5.581
urn:li:member:6420838,59.058,59.058,56.634,99.391,99.391,99.391,0.006,82.792,None,8.90469,0.3771817,-3.602367,0.007,99.99,0.0,0.003,1.617,1.887,76.169,8.737
urn:li:member:10282046,70.434,73.93,70.434,0.454,0.454,0.454,0.006,4.518,None,9.988482,3.8888195,38.42449,6.038,0.332,0.0,93.629,6.915,5.65,67.741,5.333
urn:li:member:46871982,59.179,59.179,50.08,0.676,0.676,0.676,91.996,92.243,None,5.8653226,1.0421989,-2.6147022,87.815,0.119,0.0,12.066,19.081,5.558,35.85,9.498
urn:li:member:312600474,78.232,76.454,78.232,0.347,0.347,0.347,89.673,95.605,Normal,-1.8398497,5.568047,6.173472,0.005,99.994,0.0,0.001,3.176,2.105,33.044,6.609
urn:li:member:8300744,85.86,89.978,85.86,1.49,1.49,1.49,90.17,97.478,None,7.817475,-7.286599,3.3937383,0.0,100.0,0.0,0.0,1.672,1.773,16.949,5.562
urn:li:member:97105748,59.27,59.27,53.655,0.492,0.492,0.492,27.458,85.368,None,-7.74794,-0.11250559,-18.328575,23.192,66.859,0.0,9.949,0.818,2.404,95.392,1.833
urn:li:member:83508371,65.116,66.233,65.116,0.891,0.891,0.891,71.705,64.89,None,13.294997,6.239972,-9.5946665,0.037,99.909,0.0,0.055,9.672,5.749,5.77,4.787
urn:li:member:1387004,64.312,64.312,59.437,0.038,0.038,0.038,0.813,94.915,None,-2.5210757,-11.894941,25.867176,0.0,100.0,0.0,0.0,0.67,2.821,11.955,4.117
urn:li:member:7619238,43.279,43.814,43.279,2.876,2.876,2.876,91.427,92.639,None,-0.91124964,-9.732296,-4.1309505,0.0,100.0,0.0,0.0,0.83,65.475,0.745,1.288
urn:li:member:11617731,61.821,61.821,50.539,0.123,0.123,0.123,90.387,95.377,None,2.6212797,-7.916967,5.5078764,0.0,100.0,0.0,0.0,0.491,2.607,72.666,8.522
urn:li:member:7785864,49.927,46.623,49.927,0.948,0.948,0.948,86.219,3.56,None,-6.9730654,-1.7343626,-6.7581105,100.0,0.0,0.0,0.0,59.97,100.0,0.112,15.031
urn:li:member:7560379,40.193,45.635,40.193,0.307,0.307,0.307,75.64,73.129,None,1.3067124,-2.6793485,11.775254,0.0,100.0,0.0,0.0,4.565,5.26,2.414,11.884
urn:li:member:74495082,52.982,46.795,52.982,0.369,0.369,0.369,89.793,80.789,None,-1.3530272,7.1664395,-6.182492,0.666,88.145,0.006,11.183,18.492,5.818,0.745,28.6
urn:li:member:6760721,52.459,50.798,52.459,0.361,0.361,0.361,10.975,88.964,None,8.986589,-26.171999,21.039318,0.003,99.997,0.0,0.0,7.373,96.028,3.437,2.618
urn:li:member:953810,67.968,66.046,67.968,2.761,2.761,2.761,49.46,4.098,None,-3.9715269,-0.9791602,15.5981,0.005,99.991,0.0,0.004,2.167,3.033,1.477,8.048
urn:li:member:26735557,78.151,85.956,78.151,1.092,1.092,1.092,14.03,91.868,None,10.481159,-11.970649,20.173008,0.0,100.0,0.0,0.0,1.626,3.257,6.204,3.452
urn:li:member:7768845,54.806,58.134,54.806,0.214,0.214,0.214,91.497,89.558,None,9.482632,-4.81019,1.3440241,73.741,0.0,15.499,10.759,0.284,97.068,2.022,2.839
urn:li:member:3905634,38.758,42.978,38.758,99.327,99.327,99.327,0.006,75.816,None,8.433096,1.0049131,2.0171154,0.074,99.926,0.0,0.0,0.289,5.702,0.269,66.809
urn:li:member:162691491,63.063,63.063,63.588,0.361,0.361,0.361,89.426,88.287,None,13.659448,-13.747081,-0.061680876,0.0,99.982,0.0,0.018,42.792,6.242,27.58,7.265
urn:li:member:349188203,58.045,58.712,58.045,19.054,19.054,19.054,81.957,87.766,None,-0.7178682,-0.5788665,-4.486359,99.997,0.002,0.0,0.0,9.082,74.764,0.508,4.984
urn:li:member:8795471,45.889,49.265,45.889,84.405,84.405,84.405,0.006,66.423,None,2.7482486,-3.8495862,6.321681,0.1,0.186,0.063,99.652,3.689,6.339,29.5,3.902
urn:li:member:232365598,65.722,67.119,65.722,0.42,0.42,0.42,92.191,13.9,None,7.2899947,-5.98536,1.7210667,100.0,0.0,0.0,0.0,50.962,2.875,1.451,29.292
urn:li:member:15033185,48.933,42.533,48.933,98.357,98.357,98.357,0.006,2.068,Dark,-14.512072,0.7829454,-16.743168,100.0,0.0,0.0,0.0,5.711,4.753,4.374,0.717
urn:li:member:183658244,68.99,68.99,65.237,0.323,0.323,0.323,82.641,98.306,None,6.246971,37.434986,-8.758306,26.104,73.896,0.0,0.0,9.566,4.244,14.552,12.528
urn:li:member:140892653,42.358,42.358,43.853,98.617,98.617,98.617,0.006,93.706,None,-2.6153963,7.4004483,-5.6605115,0.003,5.039,0.0,94.958,2.383,3.266,16.926,1.296
urn:li:member:1618843,47.526,52.975,47.526,6.144,6.144,6.144,0.006,77.899,Dark,-3.5551398,15.244439,-33.374046,0.007,99.993,0.0,0.0,11.624,9.243,0.225,95.494
urn:li:member:678152,55.39,60.749,55.39,92.335,92.335,92.335,0.006,87.788,None,1.7099755,-9.725033,14.606189,0.055,99.945,0.0,0.0,0.363,22.514,1.471,3.82
urn:li:member:98506054,56.624,54.035,56.624,0.016,0.016,0.016,94.202,39.756,None,-0.26625443,-14.06177,-1.6252708,99.997,0.003,0.0,0.0,26.226,1.032,2.109,5.536
urn:li:member:9802556,53.346,53.346,45.308,7.102,7.102,7.102,92.485,88.404,None,2.5253754,-9.882124,-0.44091943,0.0,100.0,0.0,0.0,3.925,2.538,36.575,21.582
urn:li:member:128087925,80.534,83.898,80.534,5.781,5.781,5.781,89.565,21.986,None,3.7191627,-9.441785,4.0806,99.999,0.0,0.0,0.0,63.605,5.346,2.012,42.198
urn:li:member:8237303,58.188,62.348,58.188,0.347,0.347,0.347,83.976,3.628,None,5.6343126,4.208029,8.373841,100.0,0.0,0.0,0.0,1.528,8.405,54.954,0.671
urn:li:member:150598528,46.653,48.619,46.653,0.302,0.302,0.302,90.711,98.279,None,-8.972434,-2.623287,2.6203456,0.0,100.0,0.0,0.0,1.253,1.678,24.93,0.644
urn:li:member:911585,40.999,43.302,40.999,0.905,0.905,0.905,91.091,92.194,None,4.382323,-20.00684,4.126591,0.0,100.0,0.0,0.0,90.08,31.79,1.049,84.874
urn:li:member:138993425,69.295,73.836,69.295,0.358,0.358,0.358,88.481,60.656,None,12.728298,-11.500652,-2.1356277,5.342,1.649,0.0,93.009,4.649,6.745,2.036,1.739
urn:li:member:25949911,50.94,50.94,55.708,0.064,0.064,0.064,85.138,58.323,Normal,1.9638039,-3.6585548,8.723322,0.012,99.987,0.0,0.001,7.314,1.901,64.191,6.123
urn:li:member:10627441,46.666,48.589,46.666,29.207,29.207,29.207,16.814,61.345,None,-7.144621,10.473871,-16.501152,100.0,0.0,0.0,0.0,92.209,99.999,0.228,84.807
urn:li:member:4085116,69.977,76.55,69.977,0.645,0.645,0.645,83.527,95.44,None,5.352479,-5.6169915,8.5674305,0.0,100.0,0.0,0.0,14.068,6.05,0.706,7.662
urn:li:member:215739626,60.708,60.708,56.088,0.629,0.629,0.629,90.18,99.183,None,6.1691136,-14.075686,4.4092293,0.0,100.0,0.0,0.0,0.299,2.712,59.476,6.604
urn:li:member:6379025,66.839,75.601,66.839,0.005,0.005,0.005,71.079,66.55,Dark,15.736725,13.851274,-8.608896,99.999,0.001,0.0,0.0,8.073,70.389,5.917,0.217
urn:li:member:11685398,53.045,57.961,53.045,0.366,0.366,0.366,91.272,99.148,Normal,3.4331694,13.03813,-4.4267573,0.0,100.0,0.0,0.0,4.158,1.512,2.006,7.637
urn:li:member:11402618,66.364,66.364,68.01,16.137,16.137,16.137,0.024,38.017,Normal,2.8490977,0.6843303,28.415342,79.88,20.119,0.0,0.001,1.891,1.444,3.293,29.405
urn:li:member:240584408,76.029,76.029,72.87,0.099,0.099,0.099,63.645,99.404,None,10.758688,8.512852,12.458511,0.0,100.0,0.0,0.0,2.251,6.67,33.003,7.73
urn:li:member:34267089,56.703,56.703,57.039,7.358,7.358,7.358,48.022,87.282,None,-1.3817891,-3.4146914,15.486646,0.0,100.0,0.0,0.0,22.972,31.806,3.713,31.34
urn:li:member:2794301,58.238,58.238,54.038,0.075,0.075,0.075,83.785,98.887,None,-0.5634803,-1.3554542,9.486777,0.0,100.0,0.0,0.0,1.526,1.635,4.924,17.522
urn:li:member:46022258,39.102,39.102,41.211,82.959,82.959,82.959,0.006,56.628,None,3.9790223,-40.801907,19.309954,0.0,100.0,0.0,0.0,20.948,21.254,57.496,6.405
urn:li:member:2149845,72.59,73.954,72.59,0.996,0.996,0.996,91.635,98.54,None,-2.5585954,3.8210955,4.1162744,0.0,100.0,0.0,0.0,2.784,2.506,16.026,7.906
urn:li:member:21588006,46.725,51.897,46.725,1.078,1.078,1.078,91.252,18.67,None,6.7378745,7.59197,-2.9391773,100.0,0.0,0.0,0.0,2.91,5.906,5.265,10.392
urn:li:member:3878078,67.061,73.571,67.061,0.383,0.383,0.383,62.496,58.65,None,-5.853951,3.9675279,13.691844,100.0,0.0,0.0,0.0,9.358,13.203,4.072,10.811
urn:li:member:111554772,63.283,63.283,59.258,0.438,0.438,0.438,93.223,99.004,None,3.3701057,-1.2965134,-2.0587769,0.0,100.0,0.0,0.0,27.714,5.149,2.647,33.961
urn:li:member:47205493,58.805,65.111,58.805,3.712,3.712,3.712,92.791,98.353,None,1.7121055,-5.284127,1.9283332,0.0,100.0,0.0,0.0,0.3,3.745,5.707,2.063
urn:li:member:2186259,59.724,64.579,59.724,3.524,3.524,3.524,91.936,3.459,None,-0.21643162,0.8306464,-3.5169897,99.997,0.002,0.0,0.0,9.549,6.761,25.438,22.414
urn:li:member:319362,54.561,53.925,54.561,2.904,2.904,2.904,91.511,79.868,None,-2.299359,-0.6589433,-3.6701295,3.62,96.262,0.0,0.118,0.945,2.353,14.218,3.388
urn:li:member:45909262,48.886,48.886,47.786,0.365,0.365,0.365,89.305,84.813,None,-1.7453609,-2.0543675,6.446324,0.001,99.999,0.0,0.0,7.421,1.962,7.876,39.678
urn:li:member:1925341,52.213,61.427,52.213,0.348,0.348,0.348,93.135,52.429,Normal,4.019387,-1.5240514,-1.9718337,62.2,0.071,0.0,37.729,1.944,1.142,1.237,93.927
urn:li:member:32032127,54.051,54.051,49.036,0.359,0.359,0.359,90.769,89.951,None,8.190535,-2.9404504,2.9876316,0.0,100.0,0.0,0.0,93.039,1.51,3.639,57.55
urn:li:member:34357409,68.352,68.92,68.352,0.764,0.764,0.764,88.017,5.08,Normal,3.7504883,0.7944534,6.714913,100.0,0.0,0.0,0.0,1.593,1.97,0.802,0.268
urn:li:member:3388576,66.735,72.186,66.735,1.119,1.119,1.119,68.643,99.924,None,2.043041,8.976871,-13.039426,0.0,100.0,0.0,0.0,78.052,2.919,31.649,52.124
urn:li:member:152627603,81.562,81.562,76.775,0.297,0.297,0.297,94.299,82.471,None,3.6344101,12.095696,-0.018850468,0.022,99.978,0.0,0.0,1.347,4.343,91.312,2.469
urn:li:member:428584,56.417,56.417,52.675,0.378,0.378,0.378,91.798,94.134,None,6.039398,-6.871876,2.8891795,0.0,100.0,0.0,0.0,7.122,4.384,46.949,13.67
urn:li:member:139931085,64.706,64.223,64.706,70.033,70.033,70.033,0.006,98.9,None,5.8286757,4.0510945,0.4479511,0.0,100.0,0.0,0.0,6.856,25.083,8.535,7.787
urn:li:member:86465739,61.569,63.039,61.569,0.052,0.052,0.052,0.006,10.026,Normal,-1.7213553,-7.881974,30.569525,0.001,0.212,99.609,0.178,56.457,28.087,1.529,5.214
urn:li:member:30232596,65.908,67.094,65.908,0.098,0.098,0.098,82.727,93.656,Normal,3.573991,-7.717467,9.380929,1.37,98.63,0.0,0.0,5.776,1.046,5.033,44.774
urn:li:member:151545953,63.77,63.77,59.648,0.709,0.709,0.709,92.991,51.837,None,2.7924438,-7.542094,-2.5050468,84.755,15.245,0.0,0.0,4.93,3.294,85.184,2.227
